id,inscription,latitude,longitude,country,area,erected,main_photo,colour,organisations,series,series_ref,number_of_subjects,lead_subject_name,lead_subject_born_in,lead_subject_died_in,lead_subject_type,lead_subject_roles,lead_subject_wikipedia,lead_subject_dbpedia,lead_subject_image,subjects
583,Ouida (Marie Louise de la Ramée) 1839-1908 novelist lived here,51.4975,-0.24175,United Kingdom,London,1952,https://commons.wikimedia.org/wiki/Special:FilePath/%27OUIDA%27_1839-1908_NOVELIST_lived_here.jpg?width=640,blue,"[""London County Council""]","",,1,Marie Louise de la Ramée,1839,1908,woman,"[""novelist""]",https://en.wikipedia.org/wiki/Ouida,http://dbpedia.org/resource/Ouida,https://commons.wikimedia.org/wiki/Special:FilePath/Ouida_from_Cabinet_Card.jpg?width=640,"[""Marie Louise de la Ramée|(1839-1908)|woman|novelist|""]"
560,Thomas Henry Huxley 1825-1895 biologist lived here,51.5346,-0.18081,United Kingdom,London,1910,http://farm5.static.flickr.com/4034/4643936205_a62cb3f416_b.jpg,blue,"[""London County Council""]","",,1,Thomas Henry Huxley,1825,1895,man,"[""biologist""]",https://en.wikipedia.org/wiki/Thomas_Henry_Huxley,http://dbpedia.org/resource/Thomas_Henry_Huxley,"","[""Thomas Henry Huxley|(1825-1895)|man|biologist|""]"
563,Johann Zoffany 1733-1810 painter lived here 1790-1810,51.48665,-0.2823,United Kingdom,London,1973,https://commons.wikimedia.org/wiki/Special:FilePath/JOHANN_ZOFFANY_1733-1810_Painter_lived_here_1790-1810.jpg?width=640,blue,"[""English Heritage""]","",,1,Johann Zoffany,1733,1810,man,"[""painter""]",https://en.wikipedia.org/wiki/Johann_Zoffany,http://dbpedia.org/resource/Johann_Zoffany,"https://commons.wikimedia.org/wiki/Special:FilePath/Johan_Zoffany._Self_portrait_with_dog,_Roma.jpeg?width=640","[""Johann Zoffany|(1733-1810)|man|painter|""]"
623,Sir Emery Walker 1851-1933 typographer and antiquary lived here 1903-1933,51.48989,-0.24243,United Kingdom,London,1959,https://commons.wikimedia.org/wiki/Special:FilePath/SIR_EMERY_WALKER_1851-1933_Typographer_and_antiquary_lived_here_1903-1933.jpg?width=640,blue,"[""London County Council""]","",,1,Emery Walker,1851,1933,man,"[""typographer"", ""antiquary"", ""Knight Bachelor""]",https://en.wikipedia.org/wiki/Emery_Walker,http://dbpedia.org/resource/Emery_Walker,"","[""Emery Walker|(1851-1933)|man|typographer, antiquary, and Knight Bachelor|""]"
660,Richard Norman Shaw 1831-1912 architect designed this house in which he lived worked and died,51.5546,-0.17923,United Kingdom,London,2006,https://commons.wikimedia.org/wiki/Special:FilePath/RICHARD_NORMAN_SHAW_-_Blue_Plaque.jpg?width=640,blue,"[""English Heritage""]","",,1,Richard Norman Shaw,1831,1912,man,"[""architect""]",https://en.wikipedia.org/wiki/Richard_Norman_Shaw,http://dbpedia.org/resource/Richard_Norman_Shaw,"","[""Richard Norman Shaw|(1831-1912)|man|architect|""]"
39067,Gavin Maxwell 1914 - 1969 Naturalist and writer lived here 1961 - 1965,51.48447,-0.17401,United Kingdom,London,"",https://commons.wikimedia.org/wiki/Special:FilePath/Gavin_Maxwell_1914_-_1969_Naturalist_and_writer_lived_here_1961_-_1965.jpg?width=640,blue,[],"",,1,Gavin Maxwell,1914,1969,man,[],https://en.wikipedia.org/wiki/Gavin_Maxwell,http://dbpedia.org/resource/Gavin_Maxwell,"","[""Gavin Maxwell|(1914-1969)|man||""]"
658,"Sir Walter Besant (1836-1901), novelist and antiquary, lived and died here.",51.5568,-0.1813,United Kingdom,London,1925,https://commons.wikimedia.org/wiki/Special:FilePath/SIR_WALTER_BESANT_(1836-1901)_Novelist_and_Antiquary_Lived_and_died_here.jpg?width=640,blue,"[""London County Council""]","",,1,Walter Besant,1836,1901,man,"[""novelist"", ""antiquary"", ""Knight Bachelor""]",https://en.wikipedia.org/wiki/Walter_Besant,http://dbpedia.org/resource/Walter_Besant,https://commons.wikimedia.org/wiki/Special:FilePath/Walter_Besant_by_Barraud_c1880s.jpg?width=640,"[""Walter Besant|(1836-1901)|man|novelist, antiquary, and Knight Bachelor|""]"
657,John Francis Bentley 1839-1902 architect lived here,51.4641,-0.14118,United Kingdom,London,1950,http://farm8.staticflickr.com/7687/17088243470_0496c5e954_z.jpg,blue,"[""London County Council""]","",,1,John Francis Bentley,1839,1902,man,"[""architect""]",https://en.wikipedia.org/wiki/John_Francis_Bentley,http://dbpedia.org/resource/John_Francis_Bentley,"","[""John Francis Bentley|(1839-1902)|man|architect|""]"
565,Rabindranath Tagore 1861-1941 Indian poet stayed here in 1912,51.562,-0.1765,United Kingdom,London,1961,http://farm5.static.flickr.com/4018/4625059818_78347d6996_b.jpg,blue,"[""London County Council""]","",,1,Rabindranath Tagore,1861,1941,man,"[""Indian poet""]",https://en.wikipedia.org/wiki/Rabindranath_Tagore,http://dbpedia.org/resource/Rabindranath_Tagore,https://commons.wikimedia.org/wiki/Special:FilePath/Tagore3.jpg?width=640,"[""Rabindranath Tagore|(1861-1941)|man|Indian poet|""]"
605,"Francis Place (1771-1854), political reformer, lived here 1833-1851.",51.4982,-0.16914,United Kingdom,London,1961,https://commons.wikimedia.org/wiki/Special:FilePath/FRANCIS_PLACE_1771-1854_Political_Reformer_lived_here_1833-1851.JPG?width=640,blue,"[""London County Council""]","",,1,Francis Place,1771,1854,man,"[""political reformer""]",https://en.wikipedia.org/wiki/Francis_Place,http://dbpedia.org/resource/Francis_Place,https://commons.wikimedia.org/wiki/Special:FilePath/Francis_Place.jpg?width=640,"[""Francis Place|(1771-1854)|man|political reformer|""]"
601,"Herbert Henry Asquith, 1st Earl of Oxford and Asquith 1852-1928 statesman lived here",51.51658,-0.14591,United Kingdom,London,1951,http://farm3.static.flickr.com/2339/2090623221_38668f4d0b_b.jpg,blue,"[""London County Council""]","",,1,Herbert Henry Asquith,1852,1928,man,"[""statesman"", ""Prime Minister of the United Kingdom"", ""Earl of Oxford and Asquith""]",https://en.wikipedia.org/wiki/Herbert_Henry_Asquith,http://dbpedia.org/resource/Herbert_Henry_Asquith,https://commons.wikimedia.org/wiki/Special:FilePath/Herbert_Henry_Asquith.jpg?width=640,"[""Herbert Henry Asquith|(1852-1928)|man|statesman, Prime Minister of the United Kingdom, and Earl of Oxford and Asquith|""]"
612,Private Frederick Hitch V.C. 1856-1913 hero of Rorke’s Drift lived and died here,51.4916,-0.25324,United Kingdom,London,2004,https://commons.wikimedia.org/wiki/Special:FilePath/PRIVATE_FREDERICK_HITCH_V.C._1856-1913_Hero_of_Rorke%27s_Drift_lived_and_died_here.jpg?width=640,blue,"[""English Heritage""]","",,1,Frederick Hitch,1856,1913,man,"[""Private"", ""hero of Rorke’s Drift""]",https://en.wikipedia.org/wiki/Frederick_Hitch,http://dbpedia.org/resource/Frederick_Hitch,"","[""Frederick Hitch|(1856-1913)|man|Private and hero of Rorke’s Drift|""]"
614,"Henry Noel Brailsford 1873-1958 writer, champion of equal and free humanity, lived here",51.5477,-0.16771,United Kingdom,London,1983,https://commons.wikimedia.org/wiki/Special:FilePath/HENRY_NOEL_BRAILSFORD_1873-1958_Writer_Champion_of_equal_and_free_humanity_lived_here.jpg?width=640,blue,"[""Greater London Council""]","",,1,Henry Noel Brailsford,1873,1958,man,"[""writer"", ""champion of equal and free humanity""]",https://en.wikipedia.org/wiki/H._N._Brailsford,http://dbpedia.org/resource/H._N._Brailsford,"","[""Henry Noel Brailsford|(1873-1958)|man|writer and champion of equal and free humanity|""]"
611,Sir William Orpen 1878-1931 painter lived here,51.4898,-0.18685,United Kingdom,London,1978,https://commons.wikimedia.org/wiki/Special:FilePath/SIR_WILLIAM_ORPEN_1878-1931_Painter_lived_here.jpg?width=640,blue,"[""Greater London Council""]","",,1,William Orpen,1878,1931,man,"[""painter"", ""Knight Bachelor""]",https://en.wikipedia.org/wiki/William_Orpen,http://dbpedia.org/resource/William_Orpen,"","[""William Orpen|(1878-1931)|man|painter and Knight Bachelor|""]"
609,"Israel Zangwill (1864-1926), writer and philanthropist, lived here.",51.5329,-0.04244,United Kingdom,London,1965,https://commons.wikimedia.org/wiki/Special:FilePath/Israel_Zangwill_-_London_County_Council_Blue_Plaque.jpg?width=640,blue,"[""London County Council""]","",,1,Israel Zangwill,1864,1926,man,"[""writer"", ""philanthropist""]",https://en.wikipedia.org/wiki/Israel_Zangwill,http://dbpedia.org/resource/Israel_Zangwill,https://commons.wikimedia.org/wiki/Special:FilePath/Israel_Zangwill.jpg?width=640,"[""Israel Zangwill|(1864-1926)|man|writer and philanthropist|""]"
603,P. G. Wodehouse 1881-1975 Writer lived here,51.51259,-0.15716,United Kingdom,London,1988,http://farm4.static.flickr.com/3057/2389546130_20ea5997a6_b.jpg,blue,"[""English Heritage""]","",,1,P. G. Wodehouse,1881,1975,man,"[""writer"", ""author"", ""humourist""]",https://en.wikipedia.org/wiki/P._G._Wodehouse,http://dbpedia.org/resource/P._G._Wodehouse,"","[""P. G. Wodehouse|(1881-1975)|man|writer, author, and humourist|""]"
40776,"Clarion House stands on an historic site in St Anne's Court which passed from the crown to the Duke of Portland in the 17th century. For two centuries the court was a haven for political refugees from France and Switzerland and, in modern times, from Eastern Europe. The historic houses were demolished in 1967 but in the 1980's the site was brought back into housing use for local people by the Soho Housing Association. Clarion House was opened on 24th June 1987 by the Hon. Peter Brooke MP.
Architects: Peter Mishcon and Associates
Builders: Tellings Ltd",51.51432,-0.13436,United Kingdom,London,"","",white,[],"",,0,"","","","",[],"","","",[]
628,Sir Arthur Conan Doyle 1859-1930 creator of Sherlock Holmes lived here 1891-1894,51.3953,-0.08074,United Kingdom,London,1973,http://farm3.staticflickr.com/2527/4247910885_9a55c70277_z.jpg,blue,"[""Greater London Council""]","",,1,Arthur Conan Doyle,1859,1930,man,"[""Knight Bachelor"", ""medical graduate of Edinburgh University"", ""author"", ""creator of Sherlock Holmes"", ""creator of John H. Watson""]",https://en.wikipedia.org/wiki/Arthur_Conan_Doyle,http://dbpedia.org/resource/Arthur_Conan_Doyle,"","[""Arthur Conan Doyle|(1859-1930)|man|Knight Bachelor, medical graduate of Edinburgh University, author, creator of Sherlock Holmes, and creator of John H. Watson|""]"
711,Ted 'Kid' Lewis 1893-1970 World Champion Boxer lived and died here,51.4493,-0.1596,United Kingdom,London,2003,https://commons.wikimedia.org/wiki/Special:FilePath/TED_%27KID%27_LEWIS_1893-1970_World_Champion_Boxer_lived_and_died_here.jpg?width=640,blue,"[""English Heritage""]","",,1,Ted 'Kid' Lewis,1893,1970,man,"[""world welterweight boxing champion"", ""world welterweight boxing champion""]",https://en.wikipedia.org/wiki/Ted_'Kid'_Lewis,http://dbpedia.org/resource/Ted_'Kid'_Lewis,https://commons.wikimedia.org/wiki/Special:FilePath/Ted_(Kid)_Lewis.jpg?width=640,"[""Ted 'Kid' Lewis|(1893-1970)|man|world welterweight boxing champion and world welterweight boxing champion|""]"
228,Sir Edwin Saunders 1814-1901 dentist to Queen Victoria lived and died here,51.4465,-0.22223,United Kingdom,London,1997,http://s0.geograph.org.uk/geophotos/03/41/31/3413124_0159169d.jpg,blue,"[""English Heritage""]","",,1,Edwin Saunders,1814,1901,man,"[""dentist to Queen Victoria"", ""Knight Bachelor""]", , ,"","[""Edwin Saunders|(1814-1901)|man|dentist to Queen Victoria and Knight Bachelor|""]"
643,"Robert Stephenson (1803-1859), engineer, died here.",51.5146,-0.17107,United Kingdom,London,1905,https://commons.wikimedia.org/wiki/Special:FilePath/ROBERT_STEPHENSON_1803-1859_Engineer_Died_Here.jpg?width=640,brown,"[""London County Council""]","",,1,Robert Stephenson,1803,1859,man,"[""engineer""]",https://en.wikipedia.org/wiki/Robert_Stephenson,http://dbpedia.org/resource/Robert_Stephenson,"https://commons.wikimedia.org/wiki/Special:FilePath/Robert_Stephenson_by_Maull_%26_Polybank,_1856.jpg?width=640","[""Robert Stephenson|(1803-1859)|man|engineer|""]"
633,Sir Benjamin Thompson Count Rumford 1753-1814 inventor and adventurer lived here,51.498,-0.16683,United Kingdom,London,1999,"https://commons.wikimedia.org/wiki/Special:FilePath/SIR_BENJAMIN_THOMPSON_COUNT_RUMFORD_-_168_Brompton_Road,_Knightsbridge,_London_SW3_1HW,_Royal_Borough_of_Kensington_and_Chelsea_(2).JPG?width=640",blue,"[""English Heritage""]","",,1,Benjamin Thompson,1753,1814,man,"[""Count Rumford"", ""inventor"", ""adventurer"", ""Knight Bachelor"", ""Fellow of the Royal Society""]",https://en.wikipedia.org/wiki/Benjamin_Thompson,http://dbpedia.org/resource/Benjamin_Thompson,https://commons.wikimedia.org/wiki/Special:FilePath/Benjamin_Thompson.jpg?width=640,"[""Benjamin Thompson|(1753-1814)|man|Count Rumford, inventor, adventurer, Knight Bachelor, and Fellow of the Royal Society|""]"
708,"Theodor Fontane (1819-1898), German writer and novelist, lived here 1857-1858",51.5431,-0.13138,United Kingdom,London,2005,http://farm5.static.flickr.com/4146/5020650543_dd3410f250_b.jpg,blue,"[""English Heritage""]","",,1,Theodor Fontane,1819,1898,man,"[""novelist"", ""writer""]",https://en.wikipedia.org/wiki/Theodor_Fontane,http://dbpedia.org/resource/Theodor_Fontane,https://commons.wikimedia.org/wiki/Special:FilePath/Kurzbio_fontane05.jpg?width=640,"[""Theodor Fontane|(1819-1898)|man|novelist and writer|""]"
674,Jenny Lind (Madame Goldschmidt) 1820-1887 singer lived here,51.4906,-0.18585,United Kingdom,London,1909,http://farm6.static.flickr.com/5054/5492247410_720f198667_b.jpg,blue,"[""London County Council""]","",,2,Jenny Lind,1820,1887,woman,"[""singer"", ""soprano""]",https://en.wikipedia.org/wiki/Jenny_Lind,http://dbpedia.org/resource/Jenny_Lind,"","[""Jenny Lind|(1820-1887)|woman|singer and soprano|"", ""Madame Goldschmidt|(1820-1887)|man|singer|""]"
637,Percy Wyndham Lewis 1882-1957 painter and writer lived here,51.5083,-0.19363,United Kingdom,London,1983,http://farm5.static.flickr.com/4021/4644574350_942f6e1645_b.jpg,blue,"[""Greater London Council""]","",,1,Percy Wyndham Lewis,1882,1957,man,"[""painter"", ""writer""]",https://en.wikipedia.org/wiki/Percy_Wyndham_Lewis,http://dbpedia.org/resource/Percy_Wyndham_Lewis,"","[""Percy Wyndham Lewis|(1882-1957)|man|painter and writer|""]"
706,Lord Henry John Temple Palmerston 1784-1865 statesman lived here,51.5053,-0.13394,United Kingdom,London,1907,http://farm9.staticflickr.com/8212/8295661333_51c7463f02_z.jpg,brown,"[""London County Council""]","",,1,Henry John Temple Palmerston,1784,1865,man,"[""statesman"", ""Foreign Secretary"", ""Viscount Palmerston"", ""Prime Minister of the United Kingdom"", ""Prime Minister of the United Kingdom"", ""Knight of the Order of the Garter"", ""Knight Grand Cross of the Order of the Bath"", ""Privy Counsellor""]","https://en.wikipedia.org/wiki/Henry_John_Temple,_3rd_Viscount_Palmerston","http://dbpedia.org/resource/Henry_John_Temple,_3rd_Viscount_Palmerston",https://commons.wikimedia.org/wiki/Special:FilePath/Lord_Palmerston_1855.jpg?width=640,"[""Henry John Temple Palmerston|(1784-1865)|man|statesman, Foreign Secretary, Viscount Palmerston, Prime Minister of the United Kingdom, Prime Minister of the United Kingdom, Knight of the Order of the Garter, Knight Grand Cross of the Order of the Bath, and Privy Counsellor|""]"
655,Enid Bagnold 1889-1981 novelist and playwright lived here,51.5001,-0.18145,United Kingdom,London,1997,https://commons.wikimedia.org/wiki/Special:FilePath/Enid_Bagnold_1889-1981_novelist_and_playwright_lived_here.jpg?width=640,blue,"[""English Heritage""]","",,1,Enid Bagnold,1889,1981,man,"[""novelist"", ""playwright"", ""author of National Velvet""]",https://en.wikipedia.org/wiki/Enid_Bagnold,http://dbpedia.org/resource/Enid_Bagnold,"","[""Enid Bagnold|(1889-1981)|man|novelist, playwright, and author of National Velvet|""]"
654,"Lucien Pissarro 1863-1944 painter, printer, wood engraver lived here",51.4986,-0.2443,United Kingdom,London,1976,https://commons.wikimedia.org/wiki/Special:FilePath/LUCIEN_PISSARRO_1863-1944_Painter_Printer_Wood_Engraver_lived_here.jpg?width=640,blue,"[""Greater London Council""]","",,1,Lucien Pissarro,1863,1944,man,"[""painter"", ""printer"", ""wood engraver"", ""son of Camille Pissarro""]",https://en.wikipedia.org/wiki/Lucien_Pissarro,http://dbpedia.org/resource/Lucien_Pissarro,"","[""Lucien Pissarro|(1863-1944)|man|painter, printer, wood engraver, and son of Camille Pissarro|""]"
668,Robert Falcon Scott Antarctic explorer (1868-1912) lived here,51.4837,-0.16739,United Kingdom,London,1935,https://commons.wikimedia.org/wiki/Special:FilePath/Captain_Robert_Falcon_Scott_1868-1912_Antartic_Explorer_lived_here.jpg?width=640,blue,"[""London County Council""]","",,1,Robert Falcon Scott,1868,1912,man,"[""Antarctic explorer"", ""Commander of the Royal Victorian Order"", ""Discovery Expedition member"", ""Terra Nova Expedition member"", ""Royal Navy Captain""]",https://en.wikipedia.org/wiki/Robert_Falcon_Scott,http://dbpedia.org/resource/Robert_Falcon_Scott,https://commons.wikimedia.org/wiki/Special:FilePath/Scott_of_the_Antarctic_crop.jpg?width=640,"[""Robert Falcon Scott|(1868-1912)|man|Antarctic explorer, Commander of the Royal Victorian Order, Discovery Expedition member, Terra Nova Expedition member, and Royal Navy Captain|""]"
646,George Peabody 1795-1869 philanthropist died here,51.4952,-0.15377,United Kingdom,London,1976,https://commons.wikimedia.org/wiki/Special:FilePath/GEORGE_PEABODY_1795-1869_Philanthropist_died_here.JPG?width=640,blue,"[""Greater London Council""]","",,1,George Peabody,1795,1869,man,"[""philanthropist""]",https://en.wikipedia.org/wiki/George_Peabody,http://dbpedia.org/resource/George_Peabody,https://commons.wikimedia.org/wiki/Special:FilePath/Peabodyg.png?width=640,"[""George Peabody|(1795-1869)|man|philanthropist|""]"
649,"James Thomson 1700-1748 poet, author of Rule Britannia lived and died here",51.4663,-0.30129,United Kingdom,London,2005,https://commons.wikimedia.org/wiki/Special:FilePath/JAMES_THOMSON_1700-1748_Poet_Author_of_Rule_Britannia_lived_and_died_here.jpg?width=640,blue,"[""English Heritage""]","",,1,James Thomson,1700,1748,man,"[""poet"", ""author of Rule Britannia""]",https://en.wikipedia.org/wiki/James_Thomson_(poet),http://dbpedia.org/resource/James_Thomson_(poet),https://commons.wikimedia.org/wiki/Special:FilePath/James_Thomson_(Scottish_poet).jpg?width=640,"[""James Thomson|(1700-1748)|man|poet and author of Rule Britannia|""]"
652,John Lindley 1799-1865 botanist and pioneer orchidologist lived here from 1836 and died here,51.4968,-0.25585,United Kingdom,London,2005,https://commons.wikimedia.org/wiki/Special:FilePath/JOHN_LINDLEY_1799-1865_Botanist_and_Pioneer_Orchidologist_lived_here_from_1836_and_died_here.jpg?width=640,blue,"[""English Heritage""]","",,1,John Lindley,1799,1865,man,"[""botanist"", ""pioneer orchidologist""]",https://en.wikipedia.org/wiki/John_Lindley,http://dbpedia.org/resource/John_Lindley,https://commons.wikimedia.org/wiki/Special:FilePath/John_Lindley00.jpg?width=640,"[""John Lindley|(1799-1865)|man|botanist and pioneer orchidologist|""]"
